1479421941 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1479422742 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1479811436 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1480252332 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1480607872 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1480769767 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1480808800 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1480872019 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1480893768 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1481202609 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1481220075 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1481230523 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1482635558 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1482960028 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1482984051 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1483007922 15 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
1483008061 15 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
1483008201 15 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0
1483076994 16 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0
1483078992 16 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0
1483081762 17 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0
1483302709 18 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0
1483465024 19 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0
1488271634 20 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0
1489465242 21 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0
1489533787 22 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0
1492408682 22 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0
1492475534 23 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0
