1479421941 1541 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1479422742 1541 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1479811436 1865 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1480252332 1969 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1480607872 2057 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1480769767 2268 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1480808800 2320 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1480872019 2370 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1480893768 2412 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1481202609 2846 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1481220075 2953 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1481230523 3174 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1482635558 3331 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1482960028 3413 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1482984051 3659 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1483007922 3659 0 0 0 0 0 0 0 0 0 0 25 0 0 0 0 0 0 0 0
1483008061 3659 0 0 0 0 0 0 0 0 0 0 28 0 0 0 0 0 0 0 0
1483008201 3659 0 0 0 0 0 0 0 0 0 0 40 0 0 0 0 0 0 0 0
1483076994 3659 0 0 0 0 0 0 0 0 0 0 40 0 0 0 0 0 0 0 0
1483078992 3659 0 0 0 0 0 0 0 0 0 0 41 0 0 0 0 0 0 0 0
1483081762 3659 0 0 0 0 0 0 0 0 0 0 41 0 0 0 0 0 0 0 0
1483302709 3883 0 0 0 0 0 0 0 0 0 0 41 0 0 0 0 0 0 0 0
1483465024 4010 0 0 0 0 0 0 0 0 0 0 41 0 0 0 0 0 0 0 0
1488271634 4109 0 0 0 0 0 0 0 0 0 0 41 0 0 0 0 0 0 0 0
1489465242 5712 0 0 0 0 0 0 0 0 0 0 41 0 0 0 0 0 0 0 0
1489533787 8432 0 0 0 0 0 0 0 0 0 0 41 0 0 0 0 0 0 0 0
1492408682 8432 0 0 0 0 0 0 0 0 0 0 41 0 0 0 0 0 0 0 0
1492475534 8432 0 0 0 0 0 0 0 0 0 0 41 0 0 0 0 0 0 0 0
1492498250 8432 0 0 0 0 6 0 0 0 0 0 41 0 0 0 0 0 0 0 0
1492498422 8432 0 0 0 0 6 0 0 0 0 0 41 0 0 0 0 0 0 0 0
1492518744 8432 0 0 0 0 6 0 0 0 0 0 41 0 0 0 0 0 0 0 0
1492531902 8432 0 0 0 0 6 0 0 0 0 0 41 0 0 0 0 0 0 0 0
1492773622 8432 0 0 0 0 6 0 0 0 0 0 41 0 0 0 0 0 0 0 0
1492775899 8432 0 0 0 0 6 0 0 0 0 0 41 0 0 0 0 0 0 0 0
1492823736 8432 0 0 0 0 6 0 0 0 0 0 41 0 0 0 104 0 0 0 0
1492823892 8432 0 0 0 0 6 0 0 0 0 0 41 0 0 0 104 0 0 0 0
1492824908 8432 0 0 0 0 6 0 0 0 0 0 41 0 0 0 105 0 0 0 0
1492824983 8432 0 0 0 0 6 0 0 0 0 0 41 0 0 0 105 0 0 0 0
1492828082 8432 0 0 0 0 6 0 0 0 0 0 41 0 0 0 105 0 0 0 0
1492885639 8432 0 0 0 0 6 0 0 0 0 0 41 0 0 0 105 0 0 0 21
1492889962 8432 0 0 0 0 6 0 0 0 0 0 41 0 0 0 105 0 0 0 21
1492970814 8432 0 0 0 0 6 0 0 0 0 0 41 0 0 0 105 0 0 0 42
1492981063 8432 0 0 0 0 6 0 0 0 0 0 41 16 0 0 105 0 0 0 42
1492981397 8432 0 0 0 0 6 0 0 0 0 0 41 18 0 0 105 0 0 0 42
1492999728 8432 0 0 0 0 6 0 0 0 0 0 41 18 0 0 105 0 0 0 42
1493017431 8432 0 0 0 0 6 0 0 0 0 0 41 29 0 0 105 0 0 0 42
1493043391 8432 0 0 0 0 6 0 0 0 0 0 41 40 0 0 105 0 0 0 42
1493064389 8432 0 0 0 0 6 0 0 0 0 0 41 40 0 0 105 0 0 0 42
1493077441 8432 0 0 0 0 6 0 0 0 0 0 41 40 0 0 105 0 0 0 42
1493077456 8432 0 0 0 0 6 0 0 0 0 0 41 40 0 0 105 0 0 0 42
1493129132 8432 0 0 0 0 6 0 0 0 0 0 41 40 0 0 105 0 0 0 42
1493129533 8432 0 0 0 0 6 0 0 0 0 0 41 40 0 0 105 0 0 0 42
1493129848 8432 0 0 0 0 6 0 0 0 0 0 41 40 0 0 105 0 0 0 42
1493130707 8432 0 0 0 0 6 0 0 0 0 0 41 40 0 0 105 0 0 0 42
1493142877 8432 0 0 0 0 6 0 0 0 0 0 41 40 0 0 105 196 0 0 42
1493143085 8432 0 0 0 0 6 0 0 0 0 0 41 40 0 0 105 206 0 0 42
1493144370 8432 0 0 0 0 6 0 0 0 0 0 41 40 0 0 105 206 0 0 42
1493153187 8432 0 0 0 0 6 0 0 0 0 0 41 40 0 0 105 206 0 0 42
1493155902 8432 0 0 0 0 6 0 0 0 0 0 41 40 0 0 105 206 0 0 42
