1487379210 105 53 61 0 0
1487407572 105 54 61 0 0
1487408596 105 55 61 0 0
1487418824 105 56 61 0 0
1487424401 105 57 61 0 0
1487427576 105 57 62 0 0
1487431089 105 57 63 0 0
1487431150 106 57 63 0 0
1487431188 107 57 63 0 0
1487433097 108 57 63 0 0
1487433587 109 57 63 0 0
1487433969 109 58 63 0 0
1487434013 109 59 63 0 0
1487434215 110 59 63 0 0
1487434306 110 59 64 0 0
1487434343 110 59 65 0 0
1487434498 110 60 65 0 0
1487434533 110 61 65 0 0
1487435609 110 61 66 0 0
1487436265 110 62 66 0 0
1487437261 111 62 66 0 0
1487437267 112 62 66 0 0
1487438840 113 62 66 0 0
1487439012 113 63 66 0 0
1487439054 113 64 66 0 0
1487443420 113 65 66 0 0
1487446472 114 65 66 0 0
1487446502 114 66 66 0 0
1487446548 114 67 66 0 0
1487705263 114 68 66 0 0
1487718337 114 69 66 0 0
1487721103 114 70 66 0 0
1487783287 114 70 67 0 0
1487785582 114 70 68 0 0
1487788582 114 70 69 0 0
1487788817 114 71 69 0 0
1487788835 114 72 69 0 0
1487794995 114 72 70 0 0
1487795080 114 72 71 0 0
1487795208 114 73 71 0 0
1487795312 114 74 71 0 0
1487839227 114 75 71 0 0
1487841807 114 76 71 0 0
1487842382 115 76 71 0 0
1487842495 116 76 71 0 0
1487847815 116 77 71 0 0
1487861486 116 77 72 0 0
1487874618 116 78 72 0 0
1487977031 117 78 72 0 0
1487977209 118 78 72 0 0
1487979570 119 78 72 0 0
1488044352 119 79 72 0 0
1488044554 119 80 72 0 0
1488049381 119 81 72 0 0
1488049854 119 82 72 0 0
1488049957 119 83 72 0 0
1488050181 119 84 72 0 0
1488113559 120 84 72 0 0
1488113647 121 84 72 0 0
1488113940 122 84 72 0 0
1488115124 123 84 72 0 0
1488123192 123 85 72 0 0
1488123527 123 86 72 0 0
1488137078 123 87 72 0 0
1488137709 123 88 72 0 0
1488142970 123 89 72 0 0
1488144911 123 90 72 0 0
1488148382 124 90 72 0 0
1488148417 125 90 72 0 0
1488148521 126 90 72 0 0
1488153374 126 91 72 0 0
1488153930 127 91 72 0 0
1488154131 128 91 72 0 0
1488154137 129 91 72 0 0
1488155293 130 91 72 0 0
1488155495 130 92 72 0 0
1488155603 130 93 72 0 0
1488195253 131 93 72 0 0
1488195263 132 93 72 0 0
1488195946 132 94 72 0 0
1488195968 132 95 72 0 0
1488196620 133 95 72 0 0
1488196623 134 95 72 0 0
1488197547 134 96 72 0 0
1488197579 134 97 72 0 0
1488197681 135 97 72 0 0
1488197684 136 97 72 0 0
1488198323 136 98 72 0 0
1488198361 136 99 72 0 0
1488214162 136 100 72 0 0
1488237554 136 101 72 0 0
1488273702 136 102 72 0 0
1488276993 136 103 72 0 0
1488280294 136 104 72 0 0
1488284660 136 104 72 0 1
1488287659 137 104 72 0 1
1488287670 138 104 72 0 1
1488287673 139 104 72 0 1
1488288200 140 104 72 0 1
1488288475 140 105 72 0 1
1488291259 141 105 72 0 1
1488291286 142 105 72 0 1
1488291367 143 105 72 0 1
1488292778 143 106 72 0 1
1488366148 143 107 72 0 1
1488367910 143 108 72 0 1
1488659240 143 108 73 0 1
1488893447 143 109 73 0 1
1488893736 143 110 73 0 1
1488899981 143 110 73 0 2
1489078874 144 110 73 0 2
1489078887 145 110 73 0 2
1489079569 145 110 73 1 2
1489139846 146 110 73 1 2
1489140904 147 110 73 1 2
1490049767 147 110 73 2 2
