2014-09-18 16
2014-09-18 2
2014-09-19 16
2014-09-19 20
2014-09-20 20
2014-09-20 51
2014-09-21 20
2014-09-22 20
2014-09-25 17
2014-09-25 48
2014-09-25 81
2014-09-25 88
2014-09-26 79
2014-09-26 80
2014-09-26 81
2014-09-26 89
2014-09-26 92
2014-09-27 84
2014-09-27 93
2014-09-28 80
2014-09-29 79
2014-09-29 82
2014-09-29 83
2014-09-29 84
2014-09-30 112
2014-09-30 84
2014-09-30 88
2014-09-30 96
2014-10-01 101
2014-10-01 88
2014-10-01 89
2014-10-02 112
2014-10-02 114
2014-10-02 93
2014-10-02 96
2014-10-03 101
2014-10-03 112
2014-10-03 99
2014-10-04 112
2014-10-05 112
2014-10-06 112
2014-10-07 112
2014-10-07 114
2014-10-08 112
2014-10-08 124
2014-10-09 112
2014-10-09 115
2014-10-09 116
2014-10-10 114
2014-10-10 115
2014-10-11 115
2014-10-12 115
2014-10-14 138
2014-10-16 116
2014-10-16 139
2014-10-17 139
2014-10-18 124
2014-10-20 124
2014-10-27 139
2014-10-27 140
2014-10-27 146
2014-10-28 140
2014-10-28 146
2014-10-28 151
2014-10-28 153
2014-10-29 147
2014-10-29 151
2014-10-29 155
2014-10-30 150
2014-10-30 152
2014-10-31 150
2014-10-31 189
2014-11-02 155
2014-11-04 150
2014-11-05 150
2014-11-05 151
2014-11-05 155
2014-11-06 155
2014-11-06 156
2014-11-07 156
2014-11-07 191
2014-11-07 333
2014-11-08 156
2014-11-09 156
2014-11-10 184
2014-11-10 218
2014-11-11 185
2014-11-11 187
2014-11-11 198
2014-11-12 183
2014-11-12 185
2014-11-12 187
2014-11-14 185
2014-11-14 186
2014-11-14 187
2014-11-14 189
2014-11-15 191
2014-11-15 198
2014-11-17 190
2014-11-18 189
2014-11-18 210
2014-11-19 192
2014-11-20 192
2014-11-22 189
2014-11-22 192
2014-11-22 200
2014-11-23 198
2014-11-24 192
2014-11-24 215
2014-11-25 198
2014-11-26 211
2014-11-26 212
2014-11-26 265
2014-11-27 212
2014-12-01 212
2014-12-02 212
2014-12-02 247
2014-12-02 248
2014-12-03 212
2014-12-03 218
2014-12-03 221
2014-12-03 222
2014-12-04 222
2014-12-04 247
2014-12-04 248
2014-12-04 255
2014-12-05 255
2014-12-06 240
2014-12-06 242
2014-12-06 247
2014-12-06 258
2014-12-06 262
2014-12-08 247
2014-12-08 255
2014-12-08 333
2014-12-09 255
2014-12-09 258
2014-12-10 262
2014-12-11 255
2014-12-11 258
2014-12-11 262
2014-12-11 263
2014-12-11 270
2014-12-12 258
2014-12-12 270
2014-12-12 310
2014-12-13 262
2014-12-15 272
2014-12-16 263
2014-12-16 264
2014-12-17 263
2014-12-17 264
2014-12-17 316
2014-12-18 272
2014-12-22 265
2014-12-22 272
2014-12-23 261
2014-12-23 264
2014-12-29 264
2014-12-29 265
2014-12-29 266
2014-12-30 265
2014-12-30 270
2015-01-02 272
2015-01-02 287
2015-01-04 272
2015-01-05 272
2015-01-05 314
2015-01-05 317
2015-01-06 272
2015-01-07 270
2015-01-07 271
2015-01-07 272
2015-01-07 287
2015-01-07 317
2015-01-08 272
2015-01-08 283
2015-01-08 287
2015-01-08 289
2015-01-08 310
2015-01-08 311
2015-01-09 289
2015-01-09 313
2015-01-09 314
